ID,join_date,YOB,education,martial_status,Income,Kidhome,Teenhome,Recency,Complain,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Response
6431,2013-02-23,1964-01-01,PhD,Married,45759.0,1,1,13,0,2,0,3,7,42,1,18,3,0,4,2,0,0,0,0,0,0
9733,2012-09-09,1978-01-01,Basic,Together,24882.0,1,0,52,0,1,1,2,6,1,4,10,29,0,36,1,0,0,1,0,0,0
5602,2013-05-17,1989-01-01,PhD,Together,66973.0,0,0,98,0,8,7,12,3,466,22,432,147,113,102,1,0,0,0,0,0,0
7829,2013-09-26,1900-01-01,2n Cycle,Divorced,36640.0,1,0,99,1,2,1,2,5,15,6,8,7,4,25,1,0,0,0,0,0,0
1324,2013-05-30,1988-01-01,Graduation,Married,38872.0,1,0,93,0,3,0,3,8,23,3,21,3,19,22,2,0,0,0,0,0,0
326,2013-02-18,1973-01-01,Graduation,Married,51148.0,1,1,38,0,5,1,6,6,235,6,45,8,9,12,4,0,0,0,0,0,0
7224,2013-12-29,1977-01-01,Graduation,Married,31353.0,1,1,24,0,1,1,2,8,10,0,10,3,1,7,2,0,0,0,0,0,0
6999,2014-05-13,1980-01-01,Master,Married,69661.0,0,0,80,0,7,3,12,3,656,16,106,32,16,8,1,0,0,0,0,0,0
9938,2013-09-19,1954-01-01,Graduation,Married,80067.0,0,0,82,0,4,6,6,2,519,17,813,27,173,51,1,0,0,0,0,1,0
6422,2013-01-17,1954-01-01,Graduation,Married,86718.0,0,0,20,0,5,6,5,2,344,189,482,50,33,172,1,0,0,0,0,0,0
3182,2014-03-31,1973-01-01,PhD,Single,46854.0,1,1,81,0,5,1,3,8,96,1,79,7,1,79,6,0,0,1,0,0,1
7300,2014-06-29,1952-01-01,Graduation,Divorced,69142.0,0,1,50,0,8,1,7,5,448,4,34,6,4,39,3,0,0,0,1,0,0
10424,2013-12-09,1968-01-01,Graduation,Single,75922.0,0,0,60,0,4,4,9,1,265,138,553,224,23,92,1,0,0,0,0,0,0
8727,2013-10-14,1978-01-01,Graduation,Divorced,63693.0,0,1,63,0,11,6,9,6,587,43,337,42,87,54,3,0,0,0,0,0,0
2798,2012-11-02,1977-01-01,PhD,Together,102160.0,0,0,54,0,7,9,10,4,763,29,138,76,176,58,0,1,0,0,1,1,1
1030,2013-07-17,1965-01-01,PhD,Single,40637.0,1,1,72,0,1,0,3,7,22,0,13,0,0,3,2,0,0,0,0,0,0
624,2012-11-10,1984-01-01,Master,Single,18890.0,0,0,5,0,0,1,2,6,6,4,1,7,2,15,1,0,0,1,0,0,1
5176,2013-12-08,1988-01-01,Graduation,Together,29604.0,1,0,88,0,1,0,3,9,7,6,13,7,6,14,1,0,0,1,0,0,0
5552,2013-05-13,1963-01-01,Master,Divorced,48721.0,1,1,50,0,4,2,5,6,81,18,113,47,13,21,6,0,0,0,0,0,0
868,2014-06-08,1966-01-01,Graduation,Married,44794.0,0,1,99,0,2,0,3,6,54,0,7,0,0,4,1,0,0,0,0,0,0
380,2012-09-10,1954-01-01,Graduation,Divorced,64497.0,0,1,17,0,11,4,9,8,1170,48,320,42,32,192,5,0,0,1,0,0,1
2677,2013-03-31,1956-01-01,Graduation,Together,46097.0,0,1,11,0,3,1,6,4,72,24,68,65,4,8,5,0,0,0,0,0,0
6521,2014-03-18,1954-01-01,Graduation,Together,77972.0,0,0,18,0,4,6,9,1,613,22,319,33,102,12,1,0,0,0,0,0,0
6927,2012-10-05,1968-01-01,PhD,Married,44377.0,1,1,70,0,5,1,5,8,224,0,30,0,0,10,8,0,0,0,0,0,0
2877,2013-01-21,1974-01-01,Master,Together,46014.0,1,1,21,0,7,1,8,7,410,0,59,19,9,44,10,0,0,0,0,0,0
0,2013-05-04,1985-01-01,Graduation,Married,70951.0,0,0,66,0,3,4,9,1,239,10,554,254,87,54,1,0,0,0,0,0,0
1584,2014-04-01,1977-01-01,Graduation,Married,41443.0,1,0,79,0,8,1,5,8,171,7,171,25,19,89,6,0,0,0,0,0,0
7264,2014-05-12,1978-01-01,2n Cycle,Single,52195.0,2,1,2,0,1,0,2,8,12,0,4,0,0,1,1,0,0,0,0,0,0
6274,2013-11-15,1948-01-01,Master,Married,83790.0,0,0,81,0,8,10,6,3,1076,16,417,42,48,16,1,0,0,0,1,1,0
1377,2013-08-31,1954-01-01,Master,Widow,44551.0,0,1,24,0,4,1,5,7,182,4,33,0,0,66,2,0,0,0,0,0,0
454,2012-11-14,1980-01-01,Graduation,Together,69508.0,1,0,48,0,11,4,11,6,824,32,162,42,32,43,2,0,0,0,0,0,0
1755,2014-04-11,1988-01-01,2n Cycle,Together,45204.0,1,0,93,0,1,1,4,3,30,11,25,29,1,18,1,0,0,0,0,0,0
2075,2013-11-14,1969-01-01,Graduation,Married,72460.0,0,0,56,0,3,5,7,1,377,10,540,80,30,10,1,0,0,0,0,0,0
4785,2014-04-14,1970-01-01,PhD,Together,77622.0,0,2,3,0,6,3,11,3,520,7,154,19,0,14,2,0,0,0,0,0,0
9076,2013-01-05,1980-01-01,PhD,Married,30732.0,1,0,44,0,4,1,4,8,155,1,25,0,1,3,4,0,0,0,0,0,0
7079,2012-09-08,1962-01-01,Graduation,Divorced,63887.0,0,1,38,0,9,6,12,6,897,23,207,15,11,92,5,0,0,0,0,0,0
4653,2013-03-26,1978-01-01,Graduation,Together,42011.0,1,0,46,0,3,1,4,8,131,0,16,2,1,39,4,0,0,0,0,0,0
7375,2012-10-25,1976-01-01,Graduation,Together,51369.0,0,1,84,0,8,2,4,8,297,7,79,0,11,182,2,0,0,0,0,0,0
709,2012-12-09,1952-01-01,Graduation,Divorced,51537.0,0,1,27,0,2,2,11,8,787,20,204,0,0,92,3,0,0,0,0,0,0
460,2012-08-08,1972-01-01,PhD,Married,79930.0,0,0,72,0,3,5,8,2,792,86,740,67,51,17,1,0,0,0,0,0,0
3726,2014-02-16,1986-01-01,PhD,Together,34320.0,1,0,66,0,1,0,2,8,4,1,9,3,0,0,1,0,0,0,0,0,0
6798,2013-03-20,1966-01-01,Graduation,Single,37070.0,1,1,30,0,5,1,8,7,231,7,137,4,15,39,9,0,0,0,0,0,1
5341,2013-01-05,1962-01-01,2n Cycle,Divorced,81975.0,0,1,2,0,6,3,4,7,983,76,184,180,138,27,1,0,0,0,0,1,0
1606,2013-05-15,1971-01-01,Graduation,Together,38590.0,1,0,65,0,1,0,2,8,3,1,8,4,3,3,1,0,0,0,0,0,0
9617,2014-04-16,1951-01-01,Graduation,Single,15033.0,0,0,37,0,1,0,3,3,0,4,5,6,0,4,1,0,0,0,0,0,0
3233,2013-03-23,1965-01-01,PhD,Married,62745.0,0,1,89,0,7,8,11,5,562,21,464,28,10,32,3,0,0,0,0,0,0
89,2013-12-09,1975-01-01,2n Cycle,Married,22212.0,1,0,49,0,2,0,4,6,5,9,20,6,8,21,2,0,0,0,0,0,0
2936,2013-12-04,1982-01-01,Master,Together,23661.0,1,0,46,0,1,0,3,7,18,0,4,0,0,1,1,0,0,0,0,0,0
9449,2013-10-04,1958-01-01,PhD,Single,79761.0,0,1,32,0,5,2,11,3,415,5,124,15,35,11,1,0,0,0,0,0,0
7297,2013-12-26,1973-01-01,Graduation,Single,7500.0,1,0,54,0,3,1,3,7,5,3,10,12,7,20,4,0,0,0,0,0,0
11004,2014-05-17,1893-01-01,2n Cycle,Single,60182.0,0,1,23,0,1,0,2,4,8,0,5,7,0,2,1,0,0,0,0,0,0
313,2013-10-28,1968-01-01,Graduation,Widow,73455.0,0,0,98,0,6,5,10,3,901,61,757,186,163,20,1,0,0,0,1,0,0
9940,2012-12-23,1958-01-01,Graduation,Together,64961.0,0,1,97,0,6,4,4,3,382,114,276,75,124,38,2,0,0,0,0,0,0
10735,2013-07-31,1971-01-01,Graduation,Single,22804.0,1,0,75,0,2,0,2,9,14,1,7,2,1,1,1,0,0,0,0,0,0
9529,2013-11-28,1990-01-01,Graduation,Married,73687.0,0,0,8,0,3,9,9,2,559,153,503,218,13,181,1,1,0,0,0,0,1
6439,2012-08-17,1958-01-01,Graduation,Married,61074.0,0,1,37,0,11,5,8,7,789,0,133,0,28,152,7,0,0,0,0,0,0
7411,2014-06-05,1964-01-01,PhD,Married,31686.0,1,1,31,0,1,0,3,6,11,0,5,0,0,1,2,0,0,0,0,0,0
2176,2013-05-20,1972-01-01,Graduation,Married,80134.0,1,0,40,0,5,3,6,6,1218,16,272,104,0,80,2,1,0,0,1,1,1
9265,2013-01-09,1953-01-01,Graduation,Married,75027.0,0,1,74,0,9,4,6,5,925,64,179,133,12,77,2,0,0,0,0,0,0
8867,2012-08-31,1988-01-01,PhD,Married,67546.0,0,0,90,0,4,10,5,3,864,134,768,150,38,172,1,0,0,0,0,0,0
8932,2012-10-29,1969-01-01,Master,Together,65176.0,0,1,57,0,9,6,6,6,960,28,183,220,70,70,4,0,0,0,0,0,0
10236,2013-09-16,1975-01-01,Master,Single,31160.0,1,0,59,0,2,0,3,8,16,3,25,6,1,13,2,0,0,0,0,0,0
6340,2013-10-27,1985-01-01,Graduation,Single,29938.0,1,0,52,0,1,0,3,6,3,3,7,0,2,11,2,0,0,0,0,0,0
10089,2013-04-05,1974-01-01,Graduation,Divorced,102692.0,0,0,5,0,6,9,13,2,168,148,444,32,172,148,1,1,1,0,1,1,1
2227,2012-09-22,1958-01-01,2n Cycle,Together,26490.0,0,0,92,0,3,1,5,6,45,47,52,21,20,25,2,0,0,0,0,0,0
10992,2012-08-29,1967-01-01,Graduation,Together,75702.0,1,1,77,0,4,6,11,8,650,28,353,45,42,30,5,0,0,0,0,0,0
5304,2012-10-13,1974-01-01,PhD,Single,30899.0,1,0,35,0,1,0,3,6,24,0,8,0,0,1,2,0,0,0,0,0,0
309,2012-10-16,1961-01-01,PhD,Together,63342.0,0,1,48,0,8,3,5,6,918,21,118,13,10,21,3,0,0,0,1,0,0
3406,2012-10-22,1964-01-01,Graduation,Single,45989.0,0,1,97,0,3,2,7,3,138,33,87,28,24,12,4,0,0,0,0,0,0
2661,2013-06-04,1964-01-01,Graduation,Single,18701.0,1,1,95,0,2,0,4,5,12,4,2,10,6,10,4,0,0,0,0,0,0
3153,2013-12-08,1957-01-01,PhD,Single,40737.0,2,1,24,0,1,0,2,8,11,0,4,0,0,2,1,0,0,0,0,0,0
10264,2012-10-10,1979-01-01,Graduation,Divorced,15287.0,1,0,60,0,1,1,2,7,1,2,8,4,3,13,2,0,0,1,0,0,1
1184,2013-05-22,1968-01-01,PhD,Divorced,69674.0,0,2,46,0,10,2,10,5,554,41,215,11,0,24,3,0,0,0,0,0,0
4200,2014-06-17,1970-01-01,Master,Married,44159.0,1,0,85,0,4,1,6,5,167,2,62,24,13,7,4,0,0,0,0,0,0
9396,2012-11-23,1978-01-01,PhD,Married,37717.0,1,0,31,0,1,0,2,9,9,0,6,4,1,5,1,0,0,0,0,0,0
2387,2013-02-03,1952-01-01,Master,Together,43776.0,1,1,9,0,5,2,4,8,177,2,71,3,2,20,6,0,0,0,0,0,1
6690,2013-03-14,1966-01-01,Master,Married,38179.0,1,1,30,0,3,1,3,7,38,4,22,4,2,20,4,0,0,0,0,0,0
1225,2014-06-26,1963-01-01,Graduation,Married,80124.0,0,0,47,0,3,7,8,1,483,84,398,205,84,241,1,0,0,1,0,0,0
9703,2012-10-15,1970-01-01,PhD,Married,38097.0,1,1,70,0,3,2,2,7,77,2,35,0,1,69,4,0,0,1,0,0,1
291,2013-06-19,1970-01-01,Graduation,Married,72940.0,0,0,13,0,3,3,6,1,182,74,298,162,149,116,1,0,0,0,0,0,0
4557,2013-10-04,1970-01-01,Graduation,Together,22070.0,1,0,11,0,2,2,2,6,10,7,19,8,2,21,2,0,0,0,0,0,0
2379,2012-09-22,1953-01-01,Graduation,Single,69267.0,0,0,31,0,3,4,5,7,778,44,499,95,73,146,2,0,0,0,0,0,1
5726,2014-03-20,1983-01-01,Master,Single,31788.0,1,0,15,1,3,0,4,5,16,7,23,0,8,6,3,0,0,0,0,0,0
3066,2014-02-04,1975-01-01,PhD,Together,61905.0,0,1,2,0,4,2,4,5,167,0,43,6,2,13,2,0,0,0,0,0,0
6336,2014-04-06,1960-01-01,Graduation,Married,29315.0,1,1,55,0,2,0,4,6,13,2,14,8,7,4,4,0,0,0,0,0,0
10967,2013-02-06,1963-01-01,Graduation,Divorced,33378.0,1,1,38,0,2,0,4,7,33,6,40,3,7,10,3,0,0,0,0,0,0
2304,2013-09-16,1963-01-01,PhD,Together,66313.0,0,1,86,0,6,3,12,4,625,7,99,10,22,7,2,0,0,0,0,0,0
3445,2013-01-17,1956-01-01,Graduation,Single,60714.0,0,0,56,0,7,4,10,5,216,162,224,101,92,162,2,0,0,0,0,0,1
7828,2014-04-30,1981-01-01,Master,Together,77882.0,0,0,29,0,3,3,5,1,68,129,396,188,22,15,1,0,0,0,0,0,0
3762,2013-04-02,1986-01-01,PhD,Single,69867.0,0,0,30,0,3,5,8,1,196,0,512,33,130,54,1,1,0,0,0,0,1
4391,2013-04-21,1968-01-01,Master,Divorced,63841.0,0,1,64,0,9,3,9,6,635,15,100,20,7,131,1,0,0,0,0,0,0
4669,2013-02-11,1981-01-01,Basic,Married,24480.0,1,0,46,0,3,0,4,7,4,19,9,28,25,17,3,0,0,0,0,0,0
10144,2012-10-25,1976-01-01,Graduation,Together,51369.0,0,1,84,0,8,2,4,8,297,7,79,0,11,182,2,0,0,0,0,0,0
8652,2012-08-31,1946-01-01,Graduation,Together,37760.0,0,0,20,0,4,1,6,7,84,5,38,150,12,28,2,0,0,0,0,0,0
1672,2014-03-01,1974-01-01,PhD,Together,65640.0,0,1,74,0,5,1,8,2,204,7,149,20,15,66,1,0,0,0,0,0,0
8962,2014-04-17,1975-01-01,Master,Married,44319.0,1,1,18,0,2,0,3,5,26,0,8,0,0,3,2,0,0,0,0,0,0
9974,2013-07-12,1974-01-01,Graduation,Married,30631.0,1,0,75,0,3,1,2,7,15,6,20,4,5,20,1,0,0,0,0,0,0
10983,2013-01-29,1952-01-01,Graduation,Together,75278.0,0,0,17,0,6,3,13,3,304,98,230,150,74,74,1,0,0,0,0,0,0
8148,2013-01-08,1956-01-01,Master,Together,50898.0,1,1,88,0,6,2,12,5,285,28,242,55,114,135,13,0,0,0,0,0,0
10102,2014-05-12,1966-01-01,Graduation,Widow,79946.0,0,0,19,0,5,11,5,3,395,183,565,166,141,28,1,0,0,0,0,0,0
4697,2013-06-13,1949-01-01,Master,Divorced,35416.0,0,0,62,0,7,1,5,8,248,3,81,4,3,51,3,0,0,0,0,0,0
9262,2013-07-04,1984-01-01,2n Cycle,Together,32414.0,0,0,11,0,1,0,3,7,20,6,5,0,9,12,1,0,0,1,0,0,0
7254,2013-12-27,1969-01-01,Graduation,Together,38361.0,1,0,74,0,3,1,3,7,39,0,56,20,8,14,3,0,0,0,0,0,0
4543,2012-10-31,1980-01-01,Graduation,Married,82497.0,0,0,32,0,2,7,9,4,777,129,573,216,21,203,1,0,0,0,0,1,0
4927,2014-01-15,1971-01-01,Graduation,Together,16626.0,2,0,76,0,3,0,3,9,8,3,22,21,1,13,3,0,0,0,0,0,0
10451,2013-03-12,1965-01-01,Graduation,Together,29672.0,1,1,6,0,0,0,3,6,9,1,3,0,4,8,1,0,0,0,0,0,0
2926,2012-08-23,1952-01-01,Master,Together,55951.0,0,1,62,0,3,6,11,8,1241,0,80,0,13,40,3,0,1,0,1,0,0
2874,2013-03-07,1988-01-01,2n Cycle,Divorced,35388.0,1,0,20,0,1,0,3,7,6,4,7,4,3,8,1,0,0,0,0,0,0
9738,2013-01-13,1986-01-01,Master,Together,42386.0,1,0,43,0,3,0,3,8,65,4,16,0,4,11,1,0,0,0,0,0,0
7119,2013-01-12,1982-01-01,Graduation,Single,68627.0,0,0,45,0,2,3,6,1,395,15,263,60,54,38,1,0,0,0,0,0,0
3924,2014-03-17,1965-01-01,PhD,Divorced,57912.0,0,1,34,0,8,3,12,5,801,0,80,0,0,35,5,0,0,0,1,0,0
5827,2014-04-16,1958-01-01,Graduation,Divorced,35246.0,1,1,53,0,3,1,3,5,36,0,12,2,2,10,4,0,0,0,0,0,0
5596,2013-10-12,1956-01-01,2n Cycle,Together,58821.0,0,1,44,0,9,2,9,6,513,14,154,19,0,28,1,0,0,0,0,0,0
10812,2014-03-01,1978-01-01,PhD,Married,46377.0,1,0,89,0,2,1,3,4,37,0,46,4,3,0,1,0,0,0,0,0,0
1717,2014-04-13,1988-01-01,Graduation,Single,39747.0,1,0,43,0,5,1,4,8,80,15,93,20,13,52,3,0,0,0,0,0,0
9491,2013-12-27,1984-01-01,Graduation,Together,23976.0,1,0,68,0,3,1,3,7,14,1,21,2,3,25,3,0,0,0,0,0,0
9274,2013-03-28,1961-01-01,Master,Married,80950.0,0,0,44,0,6,7,9,2,525,147,112,219,147,63,1,1,0,0,0,0,0
6609,2012-09-18,1966-01-01,Graduation,Widow,27038.0,0,0,64,0,3,0,3,9,1,26,25,17,23,15,1,0,0,0,0,0,1
6963,2014-03-05,1947-01-01,Graduation,Single,77457.0,0,0,85,0,2,5,10,1,675,11,400,15,45,11,1,0,0,0,0,1,0
4440,2013-09-10,1964-01-01,Master,Married,64100.0,0,1,93,0,8,3,6,7,509,0,27,0,0,10,1,0,0,0,1,0,0
1379,2013-04-27,1992-01-01,Master,Together,42670.0,0,0,12,0,4,2,4,4,154,2,46,20,4,15,1,0,0,0,0,0,0
10032,2014-01-18,1976-01-01,Graduation,Divorced,12571.0,1,0,86,0,3,1,3,6,3,5,14,2,12,17,4,0,0,0,0,0,0
2826,2013-10-28,1967-01-01,Graduation,Married,22574.0,2,1,28,0,2,0,3,7,25,0,8,2,0,2,2,0,0,0,0,0,0
2437,2013-06-03,1989-01-01,Graduation,Married,0.0,0,0,69,0,6,5,12,3,861,138,461,60,30,61,1,1,0,0,1,0,0
6320,2013-02-06,1976-01-01,Master,Single,70893.0,0,0,42,0,6,6,10,3,768,44,561,77,44,14,1,0,0,0,0,0,0
3050,2013-12-17,1966-01-01,Graduation,Married,54198.0,1,1,13,0,3,1,6,4,185,0,28,3,2,17,6,0,0,0,0,0,0
231,2014-03-11,1956-01-01,Master,Together,28839.0,1,1,86,0,2,0,3,5,24,0,7,0,0,1,2,0,0,0,0,0,0
2392,2013-07-29,1972-01-01,Graduation,Married,40321.0,1,1,59,0,3,0,3,7,44,4,21,6,0,27,2,0,0,0,0,0,0
9478,2012-08-14,1985-01-01,Graduation,Single,66503.0,1,0,30,0,4,3,6,3,91,64,128,65,3,50,2,0,0,0,0,0,0
113,2013-07-16,1951-01-01,Graduation,Married,30833.0,1,1,33,0,1,0,3,5,11,0,7,3,1,6,2,0,0,0,0,0,0
2863,2013-08-23,1970-01-01,Graduation,Single,0.0,1,2,67,0,2,3,10,7,738,20,172,52,50,20,6,1,0,0,1,0,0
1802,2013-01-17,1971-01-01,Graduation,Married,64795.0,0,1,23,0,3,3,12,2,412,5,119,38,29,77,3,0,0,0,0,0,0
520,2013-07-01,1974-01-01,Graduation,Married,34421.0,1,0,81,0,1,0,2,7,3,3,7,6,2,9,1,0,0,0,0,0,0
8275,2014-02-09,1965-01-01,PhD,Divorced,47025.0,1,1,6,0,1,0,2,7,16,0,3,0,0,1,1,0,0,0,0,0,0
9750,2013-02-07,1961-01-01,PhD,Divorced,64325.0,0,1,41,0,10,3,5,7,731,60,353,78,12,73,5,0,0,0,0,0,0
2607,2013-01-11,1953-01-01,Graduation,Single,40464.0,0,1,78,0,8,2,8,8,424,17,118,7,23,41,6,0,0,0,0,0,0
7214,2013-07-05,1957-01-01,Graduation,Married,62187.0,0,0,49,0,4,8,5,3,792,0,275,45,45,126,1,0,0,0,0,0,0
5835,2013-07-02,1976-01-01,PhD,Divorced,14849.0,1,0,39,0,2,0,4,8,21,2,28,3,2,9,3,0,0,0,0,0,0
3896,2013-11-07,1984-01-01,Graduation,Married,27255.0,1,0,3,0,1,0,3,7,22,1,11,0,1,2,1,0,0,0,0,0,0
10350,2013-05-09,1950-01-01,PhD,Married,54432.0,2,1,37,0,1,0,3,4,33,0,5,0,0,0,1,0,0,0,0,0,0
7786,2013-02-13,1986-01-01,PhD,Single,29999.0,1,0,22,0,3,1,4,8,68,7,59,10,5,11,4,0,0,0,0,0,0
2861,2013-04-16,1983-01-01,Graduation,Single,24072.0,1,0,79,0,1,0,2,8,9,1,6,3,0,4,1,0,0,0,0,0,0
663,2013-09-11,1989-01-01,PhD,Single,33996.0,0,0,46,0,1,1,3,4,40,2,15,8,0,6,1,0,0,0,0,0,0
10675,2013-04-03,1956-01-01,PhD,Married,66334.0,0,1,82,0,9,3,5,5,909,11,218,0,0,23,2,0,0,0,0,0,1
2521,2013-01-10,1971-01-01,Master,Married,35178.0,1,0,10,0,1,1,2,7,23,1,13,2,2,18,1,0,0,1,0,0,1
9592,2013-06-30,1983-01-01,Graduation,Together,22010.0,1,0,51,0,2,0,3,8,11,2,9,3,0,8,2,0,0,0,0,0,0
10151,2012-09-12,1960-01-01,Graduation,Divorced,62204.0,0,2,38,0,4,5,12,3,317,46,247,151,46,139,1,0,0,0,0,0,0
7381,2012-12-06,1968-01-01,Graduation,Divorced,75693.0,0,0,10,0,11,4,6,4,797,153,293,72,97,30,1,1,0,0,1,1,1
4099,2012-11-12,1972-01-01,Graduation,Married,30675.0,1,0,14,0,1,0,3,8,10,2,16,11,2,21,1,0,0,0,0,0,0
9560,2013-03-03,1965-01-01,Graduation,Together,83003.0,0,0,18,0,7,6,8,3,856,61,570,40,25,122,1,0,0,0,0,1,1
1150,2013-09-26,1899-01-01,PhD,Together,83532.0,0,0,36,0,4,6,4,1,755,144,562,104,64,224,1,0,0,0,0,1,0
10172,2012-08-10,1988-01-01,Graduation,Single,68655.0,0,0,95,0,4,5,11,3,456,19,832,75,118,38,1,0,0,0,0,0,0
11191,2013-12-07,1986-01-01,Graduation,Divorced,41411.0,0,0,11,0,2,1,4,6,37,32,38,11,3,18,1,0,0,0,0,0,0
9707,2012-11-23,1969-01-01,PhD,Married,55212.0,0,1,65,0,4,2,11,8,1103,0,45,0,0,34,3,0,1,0,1,0,0
6245,2013-06-13,1950-01-01,PhD,Together,59292.0,0,1,71,0,3,5,8,3,378,14,68,19,14,14,2,0,0,0,0,0,0
8234,2013-08-15,1973-01-01,Basic,Together,27190.0,1,0,13,0,1,0,2,8,1,6,7,0,1,3,1,0,0,1,0,0,1
1411,2013-11-10,1952-01-01,Graduation,Divorced,82623.0,0,0,58,0,2,9,4,1,204,34,204,172,153,173,1,0,0,0,0,0,0
8553,2013-06-23,1965-01-01,Graduation,Married,44300.0,1,1,65,0,1,0,3,6,30,0,9,0,0,3,2,0,0,0,0,0,0
1826,2014-06-16,1970-01-01,Graduation,Divorced,84835.0,0,0,0,0,4,4,6,1,189,104,379,111,189,218,1,0,0,0,0,0,1
8842,2012-12-25,1971-01-01,Graduation,Widow,30372.0,1,1,33,0,2,0,3,7,15,0,12,7,3,7,3,0,0,0,0,0,0
11030,2014-01-03,1976-01-01,Master,Married,33181.0,1,0,90,0,1,0,2,6,9,0,3,0,0,4,1,0,0,1,0,0,0
2579,2013-12-17,1957-01-01,Graduation,Married,71113.0,0,1,95,0,6,7,9,4,495,33,255,11,33,8,4,0,0,0,0,0,0
175,2013-01-10,1986-01-01,Graduation,Married,71952.0,1,0,93,0,8,4,8,4,656,80,455,52,107,93,2,0,0,1,0,1,0
9185,2013-10-28,1966-01-01,PhD,Single,69759.0,0,0,38,0,4,6,5,3,452,20,514,13,30,0,3,0,0,0,0,0,1
11056,2012-10-27,1974-01-01,Graduation,Married,72099.0,0,0,18,0,3,4,10,1,546,91,410,119,0,22,1,0,0,0,0,0,0
9365,2012-12-22,1976-01-01,PhD,Single,60000.0,0,1,57,0,11,3,5,6,1048,0,217,0,0,12,5,0,0,0,0,0,0
6201,2013-11-29,1978-01-01,Graduation,Single,38643.0,1,1,45,1,2,0,3,7,22,2,14,0,1,10,2,0,0,0,0,0,0
2061,2013-05-11,1955-01-01,Graduation,Married,50737.0,0,1,61,0,2,0,4,6,78,0,11,0,0,10,1,0,0,0,1,0,0
6184,2012-12-12,1969-01-01,PhD,Married,68462.0,0,0,6,0,3,3,8,1,561,64,785,84,128,48,1,0,0,0,0,0,0
6142,2013-08-20,1943-01-01,Master,Married,65073.0,0,0,65,1,5,3,5,2,629,17,177,69,0,8,1,0,0,0,0,0,0
4107,2013-10-08,1948-01-01,PhD,Together,46681.0,0,2,52,0,4,6,4,5,269,15,69,15,19,38,2,0,0,0,0,0,0
7274,2012-09-28,1957-01-01,Graduation,Married,78618.0,0,0,87,0,4,7,10,2,736,163,818,212,163,61,1,0,0,0,1,0,0
9336,2014-03-22,1969-01-01,PhD,Widow,62187.0,0,1,38,0,6,2,10,4,512,0,83,0,0,41,3,0,0,0,0,0,0
2958,2014-02-24,1978-01-01,Graduation,Married,28442.0,2,0,53,0,2,1,4,4,19,3,10,11,8,6,3,0,0,0,0,0,0
933,2012-11-23,1978-01-01,PhD,Married,37717.0,1,0,31,0,1,0,2,9,9,0,6,4,1,5,1,0,0,0,0,0,0
5837,2012-12-28,1967-01-01,Graduation,Married,51479.0,1,1,67,0,6,3,6,7,247,8,160,6,8,65,7,0,0,0,0,0,0
10704,2012-08-21,1969-01-01,Graduation,Single,54803.0,0,1,65,0,6,2,9,4,404,0,92,28,27,142,2,0,0,0,0,0,0
5125,2013-05-17,1960-01-01,Graduation,Married,79530.0,0,0,64,0,4,10,11,2,333,0,815,129,42,29,1,0,0,0,0,0,0
4432,2013-03-16,1976-01-01,Graduation,Divorced,31615.0,1,0,82,0,2,0,3,7,2,3,20,6,11,9,2,0,0,0,0,0,0
5955,2012-11-17,1962-01-01,Graduation,Together,72025.0,0,0,27,0,4,3,8,3,833,33,549,151,133,233,1,0,0,0,0,0,0
2928,2012-12-01,1975-01-01,PhD,Single,52614.0,0,1,63,0,2,4,8,8,789,0,142,12,9,38,2,0,0,0,0,0,0
5680,2014-04-22,1984-01-01,2n Cycle,Married,35684.0,1,0,66,0,1,0,3,6,10,4,7,0,6,3,1,0,0,0,0,0,0
10313,2012-10-28,1975-01-01,Graduation,Married,48178.0,1,1,69,0,5,1,4,8,159,4,45,6,2,38,6,0,0,0,0,0,0
2557,2013-08-29,1970-01-01,Master,Single,29548.0,1,0,52,0,1,1,2,4,7,1,6,3,1,11,1,0,0,1,0,0,0
1245,2012-11-11,1966-01-01,Graduation,Single,63810.0,0,1,45,0,4,3,12,8,977,12,253,16,12,101,4,0,0,0,1,0,0
1519,2013-06-22,1972-01-01,PhD,Single,38578.0,1,1,2,0,3,0,3,8,38,4,22,3,3,3,3,0,0,0,0,0,1
10703,2012-08-18,1975-01-01,Master,Single,46098.0,1,1,86,0,3,2,2,8,57,0,27,0,0,36,4,0,0,0,0,0,0
1726,2013-03-18,1970-01-01,Graduation,Single,22585.0,0,0,23,0,1,1,2,9,3,9,15,13,2,39,1,0,0,1,0,0,1
4459,2012-12-30,1989-01-01,Graduation,Single,30279.0,1,0,13,0,1,0,3,8,10,4,14,4,4,1,1,0,0,0,0,0,0
1729,2013-10-02,1961-01-01,PhD,Together,66426.0,0,1,14,0,3,5,10,6,1043,24,97,32,24,157,2,0,0,0,0,0,0
1517,2013-06-14,1969-01-01,Graduation,Single,30822.0,1,0,92,0,1,0,3,7,3,9,13,2,12,12,1,0,0,0,0,0,0
2098,2013-01-08,1969-01-01,PhD,Married,33581.0,2,0,38,0,1,0,2,8,11,0,5,0,0,1,1,0,0,0,0,0,0
